1001,73
1002,30
1003,12
1004,40
1005,53
1006,30
1007,65
1008,32
1009,65
1010,95
1011,55
1012,11
1013,18
1014,98
1015,53
1016,36
1017,77
1018,75
1019,71
1020,99
1021,93
1022,84
1023,99
1024,59
1025,29
1026,46
1027,32
1028,78
1029,60
1030,48
1031,89
1032,76
1033,50
1034,94
1035,74
1036,40
1037,93
1038,87
1039,70
1040,62
1041,16
1042,41
1043,76
1044,95
1045,39
1046,31
1047,74
1048,36
1049,65
1050,85
1051,58
1052,14
1053,48
1054,34
1055,81
1056,76
1057,27
1058,46
1059,37
1060,87
1061,89
1062,25
1063,63
1064,47
1065,49
1066,82
1067,32
1068,10
1069,66
1070,41
1071,89
1072,91
1073,83
1074,56
1075,48
1076,24
1077,63
1078,69
1079,22
1080,25
1081,92
1082,84
1083,30
1084,45
1085,37
1086,35
1087,80
1088,76
1089,100
1090,51
1091,78
1092,33
1093,19
1094,95
1095,64
1096,10
1097,98
1098,77
1099,78
1100,14
1101,52
1102,27
1103,20
1104,48
1105,20
1106,55
1107,17
1108,91
1109,13
1110,83
1111,94
1112,77
1113,49
1114,38
1115,41
1116,48
1117,86
1118,49
1119,17
1120,68
1121,61
1122,25
1123,12
1124,17
1125,92
1126,33
1127,32
1128,55
1129,18
1130,17
1131,70
1132,37
1133,32
1134,36
1135,62
1136,77
1137,56
1138,85
1139,26
1140,37
1141,46
1142,30
1143,88
1144,39
1145,91
1146,45
1147,77
1148,98
1149,65
1150,12
1151,27
1152,82
1153,54
1154,97
1155,38
1156,83
1157,35
1158,82
1159,87
1160,46
1161,28
1162,66
1163,45
1164,55
1165,37
1166,33
1167,87
1168,71
1169,38
1170,71
1171,18
1172,50
1173,63
1174,85
1175,42
1176,26
1177,40
1178,18
1179,56
1180,100
1181,61
1182,15
1183,86
1184,22
1185,38
1186,84
1187,91
1188,48
1189,42
1190,49
1191,42
1192,30
1193,21
1194,97
1195,26
1196,44
1197,34
1198,94
1199,38
1200,77
1201,20
1202,57
1203,36
1204,28
1205,53
1206,87
1207,10
1208,24
1209,75
1210,91
1211,98
1212,72
1213,56
1214,19
1215,90
1216,82
1217,89
1218,17
1219,73
1220,53
1221,35
1222,43
1223,46
1224,100
1225,22
1226,31
1227,24
1228,64
1229,81
1230,75
1231,20
1232,24
1233,89
1234,44
1235,87
1236,56
1237,81
1238,16
1239,31
1240,30
1241,31
1242,78
1243,78
1244,50
1245,11
1246,24
1247,40
1248,26
1249,15
1250,13
1251,49
1252,16
1253,66
1254,14
1255,61
1256,32
1257,30
1258,31
1259,66
1260,95
1261,48
1262,66
1263,35
1264,92
1265,71
1266,75
1267,38
1268,15
1269,73
1270,41
1271,21
1272,67
1273,34
1274,19
1275,29
1276,53
1277,32
1278,40
1279,69
1280,98
1281,62
1282,79
1283,98
1284,46
1285,83
1286,41
1287,70
1288,78
1289,80
1290,78
1291,21
1292,77
1293,76
1294,15
1295,13
1296,34
1297,33
1298,54
1299,18
1300,80
1301,59
1302,89
1303,48
1304,64
1305,44
1306,72
1307,100
1308,84
1309,90
1310,51
1311,33
1312,79
1313,89
1314,15
1315,47
1316,10
1317,11
1318,24
1319,39
1320,94
1321,61
1322,52
1323,25
1324,96
1325,15
1326,85
1327,94
1328,66
1329,71
1330,68
1331,86
1332,81
1333,67
1334,26
1335,44
1336,63
1337,79
1338,17
1339,68
1340,24
1341,50
1342,13
1343,75
1344,68
1345,28
1346,25
1347,98
1348,78
1349,52
1350,41
1351,65
1352,19
1353,23
1354,37
1355,60
1356,26
1357,65
1358,77
1359,93
1360,56
1361,78
1362,32
1363,19
1364,40
1365,57
1366,36
1367,56
1368,28
1369,19
1370,48
1371,76
1372,16
1373,74
1374,17
1375,64
1376,31
1377,61
1378,80
1379,16
1380,81
1381,10
1382,75
1383,10
1384,42
1385,25
1386,85
1387,60
1388,59
1389,52
1390,24
1391,56
1392,39
1393,35
1394,30
1395,38
1396,55
1397,52
1398,63
1399,41
1400,38
1401,96
1402,100
1403,92
1404,27
1405,84
1406,49
1407,68
1408,88
1409,15
1410,45
1411,71
1412,42
1413,36
1414,59
1415,40
1416,82
1417,56
1418,74
1419,78
1420,55
1421,79
1422,34
1423,98
1424,46
1425,78
1426,50
1427,97
1428,67
1429,93
1430,13
1431,81
1432,23
1433,32
1434,21
1435,41
1436,31
1437,75
1438,78
1439,72
1440,41
1441,16
1442,17
1443,74
1444,21
1445,73
1446,100
1447,20
1448,12
1449,75
1450,46
1451,15
1452,69
1453,12
1454,64
1455,80
1456,40
1457,64
1458,19
1459,88
1460,20
1461,39
1462,14
1463,57
1464,73
1465,84
1466,69
1467,70
1468,55
1469,43
1470,51
1471,59
1472,73
1473,12
1474,95
1475,30
1476,99
1477,43
1478,39
1479,40
1480,41
1481,27
1482,74
1483,70
1484,84
1485,89
1486,33
1487,66
1488,62
1489,45
1490,45
1491,92
1492,59
1493,97
1494,48
1495,62
1496,15
1497,38
1498,58
1499,59
1500,32
1501,95
1502,74
1503,28
1504,29
1505,66
1506,27
1507,68
1508,100
1509,13
1510,88
1511,88
1512,67
1513,54
1514,75
1515,80
1516,71
1517,95
1518,45
1519,14
1520,92
1521,94
1522,57
1523,74
1524,11
1525,79
1526,66
1527,91
1528,46
1529,83
1530,69
1531,64
1532,99
1533,30
1534,66
1535,47
1536,53
1537,35
1538,25
1539,54
1540,70
1541,25
1542,12
1543,25
1544,36
1545,34
1546,60
1547,90
1548,70
1549,54
1550,54
1551,54
1552,86
1553,79
1554,76
1555,68
1556,79
1557,11
1558,42
1559,54
1560,61
1561,21
1562,73
1563,15
1564,10
1565,29
1566,80
1567,87
1568,63
1569,26
1570,73
1571,53
1572,51
1573,70
1574,69
1575,42
1576,46
1577,83
1578,46
1579,59
1580,32
1581,57
1582,66
1583,20
1584,66
1585,89
1586,75
1587,67
1588,98
1589,71
1590,28
1591,60
1592,51
1593,52
1594,18
1595,98
1596,35
1597,64
1598,97
1599,76
1600,68
1601,64
1602,33
1603,71
1604,71
1605,69
1606,78
1607,78
1608,54
1609,96
1610,86
1611,66
1612,73
1613,67
1614,64
1615,96
1616,69
1617,93
1618,90
1619,75
1620,18
1621,86
1622,67
1623,24
1624,39
1625,76
1626,25
1627,94
1628,41
1629,66
1630,55
1631,95
1632,62
1633,27
1634,59
1635,64
1636,73
1637,24
1638,10
1639,85
1640,40
1641,33
1642,17
1643,93
1644,46
1645,46
1646,38
1647,76
1648,15
1649,98
1650,24
1651,70
1652,73
1653,50
1654,16
1655,18
1656,26
1657,100
1658,61
1659,13
1660,56
1661,11
1662,19
1663,76
1664,48
1665,37
1666,51
1667,48
1668,18
1669,99
1670,65
1671,100
1672,56
1673,18
1674,53
1675,97
1676,60
1677,35
1678,99
1679,92
1680,17
1681,60
1682,82
1683,14
1684,86
1685,56
1686,22
1687,65
1688,56
1689,24
1690,46
1691,35
1692,89
1693,91
1694,59
1695,70
1696,28
1697,70
1698,79
1699,54
1700,84
1701,13
1702,12
1703,36
1704,51
1705,87
1706,27
1707,69
1708,37
1709,88
1710,43
1711,26
1712,76
1713,84
1714,78
1715,78
1716,85
1717,10
1718,94
1719,98
1720,27
1721,25
1722,54
1723,30
1724,29
1725,12
1726,79
1727,27
1728,92
1729,100
1730,76
1731,39
1732,36
1733,31
1734,79
1735,34
1736,24
1737,67
1738,39
1739,49
1740,99
1741,46
1742,18
1743,23
1744,75
1745,75
1746,30
1747,16
1748,42
1749,46
1750,99
1751,21
1752,79
1753,86
1754,22
1755,14
1756,94
1757,84
1758,11
1759,40
1760,26
1761,88
1762,17
1763,10
1764,74
1765,86
1766,100
1767,75
1768,37
1769,17
1770,55
1771,18
1772,100
1773,44
1774,18
1775,67
1776,78
1777,81
1778,49
1779,57
1780,23
1781,74
1782,80
1783,100
1784,96
1785,95
1786,51
1787,49
1788,94
1789,55
1790,65
1791,46
1792,44
1793,54
1794,10
1795,82
